GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,1992_count,1992_sum,1992_mean,1992_media,1992_stdev,1992_min,1992_max,1992_range,1992_minor,1992_major,1992_varie,1992_varia,1993_count,1993_sum,1993_mean,1993_media,1993_stdev,1993_min,1993_max,1993_range,1993_minor,1993_major,1993_varie,1993_varia,1994_count,1994_sum,1994_mean,1994_media,1994_stdev,1994_min,1994_max,1994_range,1994_minor,1994_major,1994_varie,1994_varia,1995_count,1995_sum,1995_mean,1995_media,1995_stdev,1995_min,1995_max,1995_range,1995_minor,1995_major,1995_varie,1995_varia,1996_count,1996_sum,1996_mean,1996_media,1996_stdev,1996_min,1996_max,1996_range,1996_minor,1996_major,1996_varie,1996_varia,1997_count,1997_sum,1997_mean,1997_media,1997_stdev,1997_min,1997_max,1997_range,1997_minor,1997_major,1997_varie,1997_varia,1998_count,1998_sum,1998_mean,1998_media,1998_stdev,1998_min,1998_max,1998_range,1998_minor,1998_major,1998_varie,1998_varia,1999_count,1999_sum,1999_mean,1999_media,1999_stdev,1999_min,1999_max,1999_range,1999_minor,1999_major,1999_varie,1999_varia,2000_count,2000_sum,2000_mean,2000_media,2000_stdev,2000_min,2000_max,2000_range,2000_minor,2000_major,2000_varie,2000_varia,2001_count,2001_sum,2001_mean,2001_media,2001_stdev,2001_min,2001_max,2001_range,2001_minor,2001_major,2001_varie,2001_varia,2002_count,2002_sum,2002_mean,2002_media,2002_stdev,2002_min,2002_max,2002_range,2002_minor,2002_major,2002_varie,2002_varia,2003_count,2003_sum,2003_mean,2003_media,2003_stdev,2003_min,2003_max,2003_range,2003_minor,2003_major,2003_varie,2003_varia,2004_count,2004_sum,2004_mean,2004_media,2004_stdev,2004_min,2004_max,2004_range,2004_minor,2004_major,2004_varie,2004_varia,2005_count,2005_sum,2005_mean,2005_media,2005_stdev,2005_min,2005_max,2005_range,2005_minor,2005_major,2005_varie,2005_varia,2006_count,2006_sum,2006_mean,2006_media,2006_stdev,2006_min,2006_max,2006_range,2006_minor,2006_major,2006_varie,2006_varia,2007_count,2007_sum,2007_mean,2007_media,2007_stdev,2007_min,2007_max,2007_range,2007_minor,2007_major,2007_varie,2007_varia,2008_count,2008_sum,2008_mean,2008_media,2008_stdev,2008_min,2008_max,2008_range,2008_minor,2008_major,2008_varie,2008_varia,2009_count,2009_sum,2009_mean,2009_media,2009_stdev,2009_min,2009_max,2009_range,2009_minor,2009_major,2009_varie,2009_varia,2010_count,2010_sum,2010_mean,2010_media,2010_stdev,2010_min,2010_max,2010_range,2010_minor,2010_major,2010_varie,2010_varia,2011_count,2011_sum,2011_mean,2011_media,2011_stdev,2011_min,2011_max,2011_range,2011_minor,2011_major,2011_varie,2011_varia,2012_count,2012_sum,2012_mean,2012_media,2012_stdev,2012_min,2012_max,2012_range,2012_minor,2012_major,2012_varie,2012_varia,2013_count,2013_sum,2013_mean,2013_media,2013_stdev,2013_min,2013_max,2013_range,2013_minor,2013_major,2013_varie,2013_varia
TUN,Tunisia,TUN.2_1,Béja,,TUN.2.3_1,Béja Sud,,,Delegation,Delegation,,TN.BJ.BS,517,2500,4.83558994197292,4,5.3858876316167,2,43,41,8,3,28,29.0077855804017,517,2276,4.40232108317215,3,5.56138893055901,2,42,40,12,3,31,30.9290468369443,517,2457,4.75241779497099,3,6.42262524549082,2,47,45,10,3,31,41.250115044016,517,2973,5.7504835589942,4,7.21952172678099,2,51,49,2,4,37,52.1214939634628,517,2806,5.42746615087041,3,7.37481337411414,2,53,51,13,3,34,54.3878723030129,517,2359,4.56286266924565,3,5.81886596249282,2,44,42,12,3,32,33.8592010894575,517,2310,4.46808510638298,3,6.34298885004153,2,46,44,10,3,30,40.2335075517511,517,2533,4.89941972920696,3,6.56123806338466,2,46,44,13,3,30,43.0498449244077,517,3649,7.05802707930367,4,9.23435046999779,3,56,53,13,4,38,85.2732286027484,517,3561,6.88781431334623,4,8.76134172158726,3,53,50,15,4,39,76.7611087624257,517,3730,7.2147001934236,4,9.26915062685815,3,57,54,16,4,42,85.9171533433848,517,2606,5.04061895551257,3,7.9361751626737,2,47,45,15,2,35,62.9828762126389,517,3668,7.09477756286267,4,10.1184814629897,3,58,55,11,4,42,102.383667116866,517,2828,5.47001934235977,3,7.60443539766283,2,50,48,12,3,35,57.8274377172274,517,3154,6.10058027079304,4,7.92454378796818,3,55,52,10,4,35,62.7983942474251,517,3532,6.83172147001934,4,8.66241573462959,3,55,52,10,4,39,75.0374463595583,517,3272,6.32882011605416,4,8.30861459917258,2,54,52,10,3,36,69.0330765575837,517,3434,6.642166344294,4,8.83162954461607,2,53,51,12,3,41,77.9976804133354,517,4746,9.17988394584139,6,10.4742726898394,4,59,55,15,5,46,109.710388381116,517,4051,7.83558994197292,5,10.2412887117729,3,60,57,11,4,44,104.883994477887,517,3995,7.72727272727273,5,8.70542478046909,3,57,54,14,5,37,75.7844206084052,517,4351,8.41586073500967,5,10.5815055202643,3,61,58,13,4,46,111.968259075383
TUN,Tunisia,TUN.2_1,Béja,,TUN.2.4_1,Goubellat,,,Delegation,Delegation,,TN.BJ.GO,548,1807,3.29744525547445,3,0.707772829649384,2,7,5,7,3,6,0.500942378389897,548,1627,2.96897810218978,3,0.557746750305813,2,6,4,6,3,5,0.311081437476694,548,1628,2.97080291970803,3,0.968041184496808,2,9,7,7,3,8,0.937103734881984,548,2005,3.65875912408759,3,1.25505398450529,3,11,8,7,3,9,1.57516050402259,548,1937,3.53467153284672,3,1.19940773163586,2,11,9,11,3,10,1.43857890670787,548,1670,3.04744525547445,3,0.723392281537785,2,7,5,6,3,6,0.523296392988442,548,1426,2.6021897810219,2,0.786841338803648,2,7,5,7,2,6,0.619119292450317,548,1797,3.27919708029197,3,1.24710090577649,2,12,10,10,3,11,1.55526066918855,548,2405,4.38868613138686,4,1.86897931374564,3,17,14,15,4,14,3.49308367520911,548,2387,4.35583941605839,4,1.56350445896099,3,14,11,11,4,12,2.4445461931909,548,2384,4.35036496350365,4,1.32682179330203,3,13,10,13,4,11,1.7604560711812,548,1412,2.57664233576642,2,0.895834869243327,2,7,5,7,2,6,0.802520112952208,548,2243,4.09306569343066,4,1.34425898076346,3,12,9,12,4,10,1.80703220736321,548,1788,3.26277372262774,3,0.970514747855926,2,9,7,9,3,8,0.941898875805851,548,2129,3.88503649635037,4,1.30674646069413,2,11,9,11,3,10,1.70758631253662,548,2310,4.21532846715328,4,1.3184480210005,3,10,7,8,4,8,1.73830518408013,548,2197,4.00912408759124,4,1.59089240642975,3,15,12,12,3,12,2.53093864883584,548,1996,3.64233576642336,3,1.27718455346566,2,11,9,11,3,10,1.63120038361128,548,2857,5.21350364963504,5,1.42962661208676,3,14,11,3,5,11,2.04383224998668,548,2449,4.46897810218978,4,1.66132072369117,3,15,12,12,4,13,2.75998654696574,548,2761,5.03832116788321,5,1.49219089860282,4,15,11,13,4,12,2.22663367787309,548,2923,5.33394160583942,4,2.78351792790783,3,22,19,16,4,20,7.74797205498427
TUN,Tunisia,TUN.2_1,Béja,,TUN.2.5_1,Mejez El Bab,,,Delegation,Delegation,,TN.BJ.MB,666,2918,4.38138138138138,3,3.88133462254233,2,34,32,13,3,27,15.0647584521458,666,2653,3.98348348348348,3,3.16674213241475,2,26,24,14,3,23,10.0282557332107,666,2766,4.15315315315315,3,3.96690104129647,2,32,30,8,3,26,15.736303871439,666,3295,4.94744744744745,4,4.2336349223388,3,33,30,11,4,28,17.9236646556467,666,3176,4.76876876876877,4,4.49029490500563,2,36,34,17,3,29,20.1627483339195,666,2708,4.06606606606607,3,3.72619432716592,2,29,27,13,3,24,13.8845241638035,666,2380,3.57357357357357,3,3.56680030373851,2,28,26,14,3,24,12.7220644067491,666,2882,4.32732732732733,3,4.23496149484582,2,32,30,14,3,28,17.9348988628268,666,3742,5.61861861861862,4,5.36129062174627,3,40,37,14,4,32,28.7434371308245,666,4009,6.01951951951952,4,5.84596396362767,3,42,39,17,4,34,34.1752946640334,666,4249,6.37987987987988,4,6.37785329073849,3,46,43,12,4,34,40.6770125981838,666,2625,3.94144144144144,3,4.82839390605575,2,37,35,14,2,30,23.3133877120363,666,3635,5.45795795795796,4,5.32732246056432,3,39,36,14,4,34,28.3803645988331,666,2969,4.45795795795796,3,4.11386778377437,2,31,29,14,3,29,16.9239081423766,666,3472,5.21321321321321,4,4.50287257725917,2,33,31,20,3,27,20.2758614470326,666,3719,5.58408408408408,4,4.98402723351321,3,36,33,17,3,30,24.8405274644013,666,3699,5.55405405405405,4,5.28476677261371,2,36,34,11,3,31,27.9287598409219,666,3564,5.35135135135135,4,5.30139419927738,2,38,36,26,3,28,28.1047804561318,666,5052,7.58558558558559,5,6.34394814847528,3,42,39,20,4,37,40.245678110543,666,4255,6.38888888888889,4,6.86684572688972,3,49,46,17,4,37,47.1535702369036,666,4853,7.28678678678679,5,6.97725000291582,3,51,48,20,4,40,48.6820176031888,666,4734,7.10810810810811,5,7.14649541530989,3,52,49,18,4,37,51.0723967210454
TUN,Tunisia,TUN.2_1,Béja,,TUN.2.6_1,Nefza,,,Delegation,Delegation,,TN.BJ.NE,799,2713,3.39549436795995,3,0.977227425657731,2,11,9,9,3,10,0.954973441457636,799,2249,2.81476846057572,3,0.836125617216821,2,9,7,8,3,8,0.699106047766209,799,2257,2.82478097622027,3,1.04436585825845,2,11,9,11,3,10,1.09070004589591,799,2865,3.58573216520651,3,1.23460600936174,2,13,11,13,3,11,1.52425199835213,799,2834,3.54693366708385,3,1.71425225984054,2,15,13,14,3,14,2.93866081036841,799,2412,3.01877346683354,3,1.09654046835733,2,10,8,9,3,9,1.2024009987453,799,2419,3.02753441802253,3,1.48980441669516,2,14,12,11,3,13,2.21951720000439,799,2580,3.22903629536921,3,1.17498241562612,2,10,8,10,3,9,1.38058367703059,799,3299,4.12891113892365,4,1.5256349968269,3,15,12,11,4,13,2.32756214354302,799,3270,4.09261576971214,4,1.46769400708208,3,14,11,10,4,12,2.15412569842465,799,3288,4.11514392991239,4,1.81752240224527,3,18,15,12,4,16,3.3033876826634,799,2006,2.51063829787234,2,1.26454470451711,2,13,11,13,2,11,1.59907330972226,799,3062,3.83229036295369,3,1.68164906126436,2,16,14,9,3,15,2.82794356525131,799,2628,3.28911138923655,3,1.24888699840154,2,12,10,11,3,11,1.55971873477641,799,3066,3.83729662077597,3,1.81181236084611,2,16,14,16,3,15,3.28266403091475,799,3465,4.33667083854819,4,1.96669247205498,3,18,15,16,4,16,3.86787927963772,799,3011,3.76846057571965,3,1.89794870049807,2,17,15,17,3,16,3.60220926972232,799,2830,3.54192740926158,3,1.79079325029966,2,16,14,15,3,15,3.20694046531883,799,4188,5.24155193992491,5,2.86543871305354,3,25,22,14,4,23,8.21073901826596,799,3436,4.30037546933667,4,2.53977369508127,2,22,20,14,3,21,6.45045042222678,799,3909,4.89236545682103,4,2.63193619732541,3,24,21,13,4,20,6.92708814679175,799,3938,4.92866082603254,4,2.85374261146138,3,27,24,11,4,25,8.14384689247041
TUN,Tunisia,TUN.2_1,Béja,,TUN.2.7_1,Téboursouk,Teboursouk,,Delegation,Delegation,,TN.BJ.TB,521,1923,3.69097888675624,3,2.29212437850584,2,19,17,15,3,16,5.25383416654079,521,1684,3.23224568138196,3,2.54589288476862,2,20,18,12,3,17,6.48157058071551,521,1667,3.19961612284069,2,2.94975190837611,2,25,23,12,2,20,8.70103632096847,521,2088,4.00767754318618,3,2.92056356465273,2,22,20,15,3,18,8.52969153517708,521,2227,4.27447216890595,3,4.30545573634127,2,32,30,11,3,27,18.536949097594,521,1675,3.21497120921305,3,2.2261416767596,2,17,15,8,3,16,4.95570676500602,521,1567,3.00767754318618,2,2.75693830356235,2,20,18,13,2,17,7.60070880964925,521,1902,3.65067178502879,3,2.7563997300699,2,22,20,10,3,20,7.59773947192943,521,2520,4.83685220729367,4,4.19421327834227,3,31,28,14,3,25,17.5914250242226,521,2476,4.75239923224568,4,3.72547888198478,3,28,25,10,4,23,13.8791929001146,521,2541,4.87715930902111,4,4.25937786536444,3,29,26,15,3,24,18.1422997999565,521,1590,3.05182341650672,2,3.02821053680067,2,20,18,8,2,18,9.17005905519062,521,2275,4.36660268714011,3,3.77764382556808,2,26,24,13,3,22,14.2705928728527,521,1813,3.47984644913628,3,2.5448146019661,2,19,17,12,3,18,6.4760813583799,521,2115,4.0595009596929,3,3.10320108092523,2,23,21,15,3,22,9.62985694865552,521,2276,4.36852207293666,3,3.17537422401906,3,22,19,11,3,20,10.0830014625646,521,2137,4.10172744721689,3,3.19957064217014,2,23,21,11,3,20,10.2372522942371,521,2018,3.87332053742802,3,2.66477669746486,2,21,19,17,3,17,7.10103484735172,521,2984,5.72744721689059,4,4.4899755063472,3,33,30,14,4,26,20.1598800475978,521,2403,4.61228406909789,4,3.74413972856525,3,28,25,15,3,25,14.0185823070207,521,2851,5.4721689059501,4,4.14604926050223,3,31,28,12,4,24,17.1897244705111,521,2720,5.22072936660269,4,4.00518285215005,3,31,28,12,4,25,16.0414896791568
TUN,Tunisia,TUN.2_1,Béja,,TUN.2.8_1,Testour,,,Delegation,Delegation,,TN.BJ.TT,899,3434,3.81979977753059,3,1.98066503925594,2,20,18,12,3,19,3.92303399773075,899,2930,3.25917686318131,3,1.87205067732248,2,19,17,11,3,16,3.50457373846357,899,3010,3.34816462736374,3,2.2981407757529,2,23,21,14,3,19,5.28145102517814,899,3635,4.04338153503893,3,2.29748329691258,3,23,20,13,3,20,5.27842949959231,899,3383,3.76307007786429,3,2.17236509533645,2,22,20,19,3,18,4.71917010743614,899,3027,3.3670745272525,3,2.14202751509512,2,20,18,13,3,18,4.58828187542457,899,2705,3.00889877641824,2,2.41885640474434,2,23,21,13,2,21,5.8508663067727,899,3093,3.440489432703,3,2.29124322880326,2,23,21,7,3,19,5.24979553353681,899,4180,4.6496106785317,4,3.44714215817427,3,33,30,10,4,25,11.8827890586624,899,4281,4.76195773081201,4,3.30352879625231,3,31,28,11,4,26,10.9133025076682,899,4228,4.70300333704116,4,3.33813738019657,3,31,28,10,4,24,11.1431611690656,899,2630,2.92547274749722,2,2.52286687263591,2,24,22,13,2,21,6.36485725704372,899,3810,4.23804226918799,3,2.91386523844219,3,27,24,16,3,22,8.49061062780176,899,3063,3.40711902113459,3,1.89166970705934,2,18,16,14,3,17,3.57841428060595,899,3743,4.16351501668521,3,2.4310201680238,2,21,19,13,3,19,5.90985905733847,899,4337,4.82424916573971,4,3.14149652388023,3,28,25,15,3,23,9.86900040955158,899,4279,4.75973303670745,3,3.44641199761693,2,23,21,19,3,21,11.8777556573179,899,3996,4.44493882091213,3,2.90027509562368,2,21,19,21,3,19,8.41159563029494,899,5800,6.45161290322581,5,4.13248951479213,3,27,24,26,4,24,17.0774695898669,899,4636,5.15684093437152,4,3.57081318704086,3,27,24,24,4,23,12.7507068167449,899,5302,5.89766407119021,5,3.70919926275204,3,31,28,19,4,25,13.7581591708003,899,5117,5.69187986651835,4,3.94055533302353,3,31,28,22,4,26,15.5279763326202
TUN,Tunisia,TUN.2_1,Béja,,TUN.2.9_1,Thibar,,,Delegation,Delegation,,TN.BJ.TH,210,742,3.53333333333333,3,0.618241233033046,2,5,3,2,3,4,0.382222222222221,210,686,3.26666666666667,3,0.870321961954491,2,6,4,6,3,5,0.757460317460315,210,646,3.07619047619048,3,0.922679721507267,2,6,4,6,3,5,0.851337868480728,210,881,4.1952380952381,4,1.43923795659078,3,10,7,10,3,8,2.07140589569161,210,943,4.49047619047619,4,2.06844886947287,2,13,11,2,3,11,4.27848072562358,210,688,3.27619047619048,3,0.883663781086752,2,7,5,7,3,6,0.780861678004536,210,634,3.01904761904762,3,0.827859573794313,2,6,4,6,3,5,0.685351473922902,210,750,3.57142857142857,3,0.876759649501046,2,7,5,7,3,6,0.768707482993197,210,972,4.62857142857143,4,1.14855721384239,3,9,6,9,4,7,1.31918367346939,210,952,4.53333333333333,4,0.936728518547567,3,8,5,8,4,6,0.87746031746032,210,944,4.4952380952381,4,1.21986579686385,3,8,5,8,4,6,1.48807256235827,210,542,2.58095238095238,3,0.613824115974172,2,4,2,4,2,3,0.376780045351473,210,856,4.07619047619048,4,0.912299429701186,3,6,3,6,4,4,0.832290249433109,210,719,3.42380952380952,3,0.8543472929975,2,5,3,5,3,4,0.729909297052155,210,894,4.25714285714286,4,1.1508056923289,3,7,4,7,3,5,1.3243537414966,210,986,4.6952380952381,5,1.33183589382197,3,8,5,8,4,6,1.77378684807256,210,913,4.34761904761905,4,1.29766054979503,2,8,6,7,4,7,1.68392290249434,210,850,4.04761904761905,4,1.01306655994327,3,7,4,7,3,5,1.02630385487529,210,1316,6.26666666666667,6,2.04830553276496,4,12,8,12,5,9,4.19555555555556,210,1054,5.01904761904762,5,1.82041833172882,3,11,8,10,4,9,3.31392290249433,210,1159,5.51904761904762,5,1.63943051890096,3,11,8,11,4,9,2.68773242630385,210,1168,5.56190476190476,5,1.9852974325505,3,12,9,11,4,10,3.94140589569161
TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),,TUN.3.1_1,Ben Arous,,,Delegation,Delegation,,TN.BA.BA,11,674,61.2727272727273,63,2.25996416266474,56,63,7,56,63,4,5.10743801652893,11,689,62.6363636363636,63,0.642824346533225,61,63,2,61,63,3,0.413223140495868,11,665,60.4545454545455,61,1.30479091767339,57,62,5,57,61,5,1.70247933884298,11,688,62.5454545454545,63,0.497929597731969,62,63,1,62,63,2,0.247933884297521,11,675,61.3636363636364,61,0.642824346533225,60,62,2,60,61,3,0.413223140495868,11,672,61.0909090909091,61,0.287479787288034,61,62,1,62,61,2,0.082644628099174,11,686,62.3636363636364,62,0.642824346533225,61,63,2,61,62,3,0.413223140495868,11,693,63,63,0,63,63,0,63,63,1,0,11,693,63,63,0,63,63,0,63,63,1,0,11,687,62.4545454545455,62,0.497929597731969,62,63,1,63,62,2,0.247933884297521,11,689,62.6363636363636,63,0.481045692920835,62,63,1,62,63,2,0.231404958677686,11,692,62.9090909090909,63,0.287479787288034,62,63,1,62,63,2,0.082644628099174,11,688,62.5454545454545,63,0.497929597731969,62,63,1,62,63,2,0.247933884297521,11,687,62.4545454545455,62,0.497929597731969,62,63,1,63,62,2,0.247933884297521,11,681,61.9090909090909,62,0.287479787288034,61,62,1,61,62,2,0.082644628099174,11,688,62.5454545454545,63,0.497929597731969,62,63,1,62,63,2,0.247933884297521,11,693,63,63,0,63,63,0,63,63,1,0,11,679,61.7272727272727,62,0.445361771415123,61,62,1,61,62,2,0.198347107438017,11,693,63,63,0,63,63,0,63,63,1,0,11,693,63,63,0,63,63,0,63,63,1,0,11,693,63,63,0,63,63,0,63,63,1,0,11,693,63,63,0,63,63,0,63,63,1,0
TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),,TUN.3.2_1,Boumhel,,,Delegation,Delegation,,TN.BA.BE,15,400,26.6666666666667,27,6.10646287869573,13,36,23,13,27,9,37.2888888888889,15,456,30.4,28,7.40090084606822,20,45,25,20,25,11,54.7733333333333,15,471,31.4,31,7.05974503788912,17,42,25,17,31,12,49.84,15,586,39.0666666666667,40,7.86101491892463,24,50,26,24,43,10,61.7955555555556,15,590,39.3333333333333,39,6.40485926638691,25,51,26,25,39,13,41.0222222222222,15,531,35.4,36,12.1589473228565,15,51,36,15,28,13,147.84,15,461,30.7333333333333,30,6.37146416105086,19,42,23,19,26,12,40.5955555555555,15,487,32.4666666666667,33,6.72177225307599,17,45,28,17,32,12,45.1822222222222,15,706,47.0666666666667,47,6.40277717522292,34,57,23,34,43,11,40.9955555555556,15,669,44.6,43,7.72700890815241,28,57,29,28,42,11,59.7066666666667,15,699,46.6,47,6.48896499194337,30,54,24,30,47,9,42.1066666666667,15,597,39.8,39,6.30555310817378,30,51,21,30,38,12,39.76,15,730,48.6666666666667,50,6.57942922212017,36,58,22,36,45,13,43.2888888888889,15,545,36.3333333333333,35,5.34997403939703,26,47,21,26,34,11,28.6222222222222,15,594,39.6,38,8.02329940444287,25,52,27,25,37,11,64.3733333333333,15,666,44.4,45,5.88557558782486,31,54,23,31,45,11,34.64,15,654,43.6,44,5.40123442680776,32,54,22,32,40,11,29.1733333333333,15,617,41.1333333333333,41,6.36518307321601,29,50,21,29,38,13,40.5155555555556,15,755,50.3333333333333,52,7.22649446289293,36,60,24,36,43,13,52.2222222222222,15,790,52.6666666666667,54,6.41525958598369,36,61,25,36,58,11,41.1555555555556,15,771,51.4,54,5.84009132348687,37,57,20,37,55,11,34.1066666666667,15,821,54.7333333333333,57,6.96148132384353,37,62,25,37,56,12,48.4622222222222
TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),,TUN.3.3_1,El Mourouj,,,Delegation,Delegation,,TN.BA.MJ,16,779,48.6875,50.5,9.33888878561042,27,63,36,27,43,14,87.21484375,16,848,53,54.5,7.19374728496908,38,63,25,38,54,13,51.75,16,861,53.8125,54.5,5.30587822608096,43,61,18,43,46,13,28.15234375,16,949,59.3125,60,2.59130155520349,53,62,9,53,60,8,6.71484375,16,948,59.25,60,2.13600093632938,53,62,9,53,60,7,4.5625,16,916,57.25,59,4.27931069215592,45,61,16,45,61,9,18.3125,16,890,55.625,57,6.29359793758705,38,62,24,38,60,11,39.609375,16,948,59.25,61,3.94493345951487,51,63,12,51,63,9,15.5625,16,993,62.0625,62.5,1.19732775379175,59,63,4,59,63,5,1.43359375,16,977,61.0625,62,1.67588595972399,56,63,7,56,62,5,2.80859375,16,983,61.4375,62,0.998044963916957,59,63,4,59,62,5,0.99609375,16,980,61.25,62,1.88745860881769,56,63,7,56,62,6,3.5625,16,990,61.875,62,1.61535599791501,56,63,7,56,62,4,2.609375,16,963,60.1875,61,2.26987747466686,55,63,8,55,62,8,5.15234375,16,969,60.5625,61,1.76666175313782,56,62,6,56,62,5,3.12109375,16,994,62.125,63,1.49478259288768,57,63,6,57,63,4,2.234375,16,995,62.1875,63,1.33317056298135,59,63,4,59,63,5,1.77734375,16,967,60.4375,61,1.53983562434436,56,62,6,56,61,5,2.37109375,16,1005,62.8125,63,0.3903123748999,62,63,1,62,63,2,0.15234375,16,1004,62.75,63,0.75,60,63,3,60,63,3,0.5625,16,1007,62.9375,63,0.242061459137964,62,63,1,62,63,2,0.05859375,16,1006,62.875,63,0.484122918275927,61,63,2,61,63,2,0.234375
TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),,TUN.3.4_1,Ezzahra,,,Delegation,Delegation,,TN.BA.EZ,22,951,43.2272727272727,45.5,12.8662059752806,21,61,40,21,28,16,165.539256198347,22,959,43.5909090909091,44.5,11.7266560796297,24,59,35,24,50,19,137.514462809917,22,982,44.6363636363636,45.5,10.4208944588415,26,57,31,26,54,15,108.595041322314,22,1185,53.8636363636364,57,8.3844848844076,34,63,29,34,52,13,70.2995867768595,22,1141,51.8636363636364,56,7.32551862604252,37,59,22,37,58,13,53.6632231404959,22,1120,50.9090909090909,53.5,8.19039954019944,30,59,29,30,54,13,67.0826446280992,22,1061,48.2272727272727,51.5,11.6966654851318,26,61,35,26,61,17,136.811983471074,22,1127,51.2272727272727,55.5,9.87159293667633,31,62,31,31,56,15,97.448347107438,22,1322,60.0909090909091,61.5,2.96815049405718,53,63,10,53,62,9,8.80991735537189,22,1303,59.2272727272727,60.5,3.07381637503576,51,62,11,51,61,8,9.44834710743801,22,1282,58.2727272727273,59,2.86327559054975,52,62,10,53,58,8,8.19834710743802,22,1254,57,58.5,5.04524979109513,45,62,17,45,62,12,25.4545454545455,22,1345,61.1363636363636,62,2.39877723671977,55,63,8,55,63,6,5.75413223140496,22,1216,55.2727272727273,55,4.90993258777847,45,62,17,45,54,12,24.1074380165289,22,1248,56.7272727272727,58.5,4.55453638177285,47,62,15,48,60,11,20.7438016528926,22,1284,58.3636363636364,58.5,2.10076727423479,54,61,7,54,58,6,4.41322314049587,22,1305,59.3181818181818,61,3.10990154238133,53,63,10,55,61,9,9.67148760330578,22,1258,57.1818181818182,58,3.03968245405463,51,60,9,52,60,7,9.2396694214876,22,1358,61.7272727272727,62,1.45170176569739,58,63,5,58,63,6,2.10743801652893,22,1357,61.6818181818182,62,0.761957027920009,60,63,3,63,62,4,0.580578512396694,22,1351,61.4090909090909,62,1.3704375846983,59,63,4,60,62,5,1.87809917355372,22,1384,62.9090909090909,63,0.287479787288034,62,63,1,62,63,2,0.082644628099174
TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),,TUN.3.5_1,Fouchana,,,Delegation,Delegation,,TN.BA.FO,85,1958,23.0352941176471,22,8.58239930641026,9,46,37,11,16,31,73.6575778546713,85,2037,23.9647058823529,23,8.54943693890529,11,45,34,15,16,30,73.0928719723183,85,2211,26.0117647058824,24,9.68867637125885,10,46,36,10,15,36,93.8704498269896,85,2898,34.0941176470588,36,11.8962411556432,15,58,43,15,18,37,141.520553633218,85,2902,34.1411764705882,34,12.7456132625875,14,58,44,16,18,40,162.450657439446,85,2582,30.3764705882353,28,12.5116195129715,13,57,44,13,18,35,156.54062283737,85,2346,27.6,28,11.6489837981436,10,53,43,11,13,37,135.698823529412,85,2602,30.6117647058824,29,12.5614668660547,12,58,46,13,18,37,157.79044982699,85,3586,42.1882352941176,44,12.9146466032104,20,63,43,20,53,41,166.788096885813,85,3576,42.0705882352941,43,13.0499386839165,20,62,42,20,56,37,170.300899653979,85,3751,44.1294117647059,45,12.8161554621677,21,62,41,21,58,35,164.25384083045,85,3134,36.8705882352941,37,14.9089694560762,14,62,48,14,55,37,222.277370242214,85,3639,42.8117647058824,45,14.6757055087628,21,62,41,32,22,34,215.376332179931,85,3234,38.0470588235294,38,14.6358993633125,15,61,46,29,19,36,214.20955017301,85,3462,40.7294117647059,42,13.9244923745634,16,61,45,17,58,41,193.891487889273,85,3873,45.5647058823529,49,12.7181639988534,21,63,42,21,57,35,161.75169550173,85,4104,48.2823529411765,50,11.6786499670083,18,63,45,18,61,34,136.390865051903,85,3811,44.8352941176471,47,11.1817572635847,19,61,42,19,53,34,125.03169550173,85,4697,55.2588235294118,58,8.46189095982198,31,63,32,31,62,25,71.6035986159169,85,4546,53.4823529411765,55,8.33788203422242,28,63,35,28,62,25,69.520276816609,85,4615,54.2941176470588,57,9.11730549644855,27,63,36,27,63,30,83.125259515571,85,4795,56.4117647058824,58,6.92020760934247,36,63,27,36,63,20,47.8892733564014
